TSA,tsa_id,tax_id,species,family_id,family_name,order_id,order_name,bioproject,biosample,keywords,raw_tissue,raw_sex,raw_stage,clean_tissue,clean_sex,clean_stage,brain,germline,egg,larvae,pupae,juvenil,adult
GBDM,GBDM00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA244590,SAMN02727615,"['female', 'head', 'adult']",head,female,adult,head,female,adult,1,0,0,0,0,0,1
GBDM,GBDM00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA244590,SAMN02727616,"['female', 'head', 'adult']",head,female,adult,head,female,adult,1,0,0,0,0,0,1
GBDM,GBDM00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA244590,SAMN02727617,"['male', 'head', 'adult']",head,male,male,head,male,None,1,0,0,0,0,0,0
GBDM,GBDM00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA244590,SAMN02727618,"['male', 'head', 'adult']",head,male,male,head,male,None,1,0,0,0,0,0,0
GFPE,GFPE00000000.1,1983282,Holacanthella duospinosa,36138.0,Neanuridae,30001,Collembola,PRJNA384703,SAMN06844184,['head'],head,None,None,head,None,None,1,0,0,0,0,0,0
GGRH,GGRH00000000.1,485574,Lampronia capitella,28660.0,Prodoxidae,7088,Lepidoptera,PRJNA431151,SAMN08384474,"['antenna', 'pooled male and female']",antenna,pooled male and female,None,antennae,pooled sex,None,0,0,0,0,0,0,0
GGRG,GGRG00000000.1,1876001,Rhyacophila nubila,177631.0,Rhyacophilidae,30263,Trichoptera,PRJNA478813,SAMN09531832,"['pooled male and female', 'antenna']",antenna,pooled male and female,None,antennae,pooled sex,None,0,0,0,0,0,0,0
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784529,"['antenna', 'adults', 'male']",antenna,male,adults,antennae,male,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784530,"['antenna', 'adults', 'male']",antenna,male,adults,antennae,male,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784531,"['antenna', 'adults', 'female']",antenna,female,adults,antennae,female,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784532,"['antenna', 'adults', 'female']",antenna,female,adults,antennae,female,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784533,"['antenna', 'adults', 'male']",antenna,male,adults,antennae,male,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784534,"['antenna', 'adults', 'male']",antenna,male,adults,antennae,male,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784535,"['antenna', 'adults', 'female']",antenna,female,adults,antennae,female,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784536,"['antenna', 'adults', 'female']",antenna,female,adults,antennae,female,adult,0,0,0,0,0,0,1
GFXC,GFXC00000000.1,217632,Anoplophora chinensis,34667.0,Cerambycidae,7041,Coleoptera,PRJNA400573,SAMN07562576,['antenna'],antenna,None,None,antennae,None,None,0,0,0,0,0,0,0
GFXC,GFXC00000000.1,217632,Anoplophora chinensis,34667.0,Cerambycidae,7041,Coleoptera,PRJNA400573,SAMN07562577,['antenna'],antenna,None,None,antennae,None,None,0,0,0,0,0,0,0
GFQP,GFQP00000000.1,41180,Eriocrania semipurpurella,41178.0,Eriocraniidae,7088,Lepidoptera,PRJNA377940,SAMN06480669,"['antenna', 'male']",antenna,male,male,antennae,male,None,0,0,0,0,0,0,0
GFWQ,GFWQ00000000.1,58824,Plodia interpunctella,7135.0,Pyralidae,7088,Lepidoptera,PRJNA401075,SAMN07594125,['antenna'],antenna,None,None,antennae,None,None,0,0,0,0,0,0,0
GFWQ,GFWQ00000000.1,58824,Plodia interpunctella,7135.0,Pyralidae,7088,Lepidoptera,PRJNA401075,SAMN07594127,['antenna'],antenna,None,None,antennae,None,None,0,0,0,0,0,0,0
GFQL,GFQL00000000.1,252295,Carposina sasakii,252293.0,Carposinidae,7088,Lepidoptera,PRJNA383289,SAMN06761092,['antenna'],antenna,None,None,antennae,None,None,0,0,0,0,0,0,0
GDKA,GDKA00000000.1,354439,Rhynchophorus ferrugineus,7042.0,Curculionidae,7041,Coleoptera,PRJNA275430,SAMN03344737,"['antenna', 'adult', 'pooled male and female']",antenna,pooled male and female,adult,antennae,pooled sex,adult,0,0,0,0,0,0,1
GCPM,GCPM00000000.1,1133654,Phyllium philippinicum,58555.0,Phylliidae,7020,Phasmatodea,PRJNA273048,SAMN03339351,"['prothorax', 'adult', 'female']",prothorax,female,adult,prothorax,female,adult,0,0,0,0,0,0,1
GAZH,GAZH00000000.2,279416,Inocellia crassicornis,140688.0,Inocelliidae,50482,Raphidioptera,PRJNA219567,SAMN02047103,['larva'],larva,None,larva,whole organism,None,larvae,0,0,0,1,0,0,0
GGAH,GGAH00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJNA394040,SAMN07347266,"['larva', 'not applicable', 'larva']",larva,not applicable,larva,whole organism,undetermined sex,larvae,0,0,0,1,0,0,0
GEOQ,GEOQ00000000.1,93886,Thyridopteryx ephemeraeformis,93884.0,Psychidae,7088,Lepidoptera,PRJNA298054,SAMN02370288,['larva'],larva,None,larva,whole organism,None,larvae,0,0,0,1,0,0,0
GBBY,GBBY00000000.1,69820,Spodoptera litura,7100.0,Noctuidae,7088,Lepidoptera,PRJNA232395,SAMN02442364,['larva'],larva,None,larva,whole organism,None,larvae,0,0,0,1,0,0,0
GEOQ,GEOQ00000000.1,93886,Thyridopteryx ephemeraeformis,93884.0,Psychidae,7088,Lepidoptera,PRJNA298054,SAMN02370288,['larva'],larva,None,larva,whole organism,None,larvae,0,0,0,1,0,0,0
GAXX,GAXX00000000.2,1223722,Rhyacophila fasciata,177631.0,Rhyacophilidae,30263,Trichoptera,PRJNA219600,SAMN02047161,['larva'],larva,None,larva,whole organism,None,larvae,0,0,0,1,0,0,0
GAYL,GAYL00000000.2,1323536,Cosmioperla kuna,143704.0,Eustheniidae,50622,Plecoptera,PRJNA219544,SAMN02047101,['larva'],larva,None,larva,whole organism,None,larvae,0,0,0,1,0,0,0
GFWI,GFWI00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA347580,SAMN05892035,['malpighian tubules'],malpighian tubules,None,None,malpighian tubules,None,None,0,0,0,0,0,0,0
GFWI,GFWI00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA347580,SAMN05892044,['malpighian tubules'],malpighian tubules,None,None,malpighian tubules,None,None,0,0,0,0,0,0,0
GFWI,GFWI00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA347580,SAMN05892050,['malpighian tubules'],malpighian tubules,None,None,malpighian tubules,None,None,0,0,0,0,0,0,0
GFWI,GFWI00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA347580,SAMN05892057,['malpighian tubules'],malpighian tubules,None,None,malpighian tubules,None,None,0,0,0,0,0,0,0
GFWI,GFWI00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA347580,SAMN05892086,['malpighian tubules'],malpighian tubules,None,None,malpighian tubules,None,None,0,0,0,0,0,0,0
GFWI,GFWI00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA347580,SAMN05892091,['malpighian tubules'],malpighian tubules,None,None,malpighian tubules,None,None,0,0,0,0,0,0,0
GETI,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,SAMN03009868,"['not collected', 'malpighian tubules', 'larval - 5th instar - late (pre-wandering)']",malpighian tubules,not collected,not collected,malpighian tubules,undetermined sex,None,0,0,0,0,0,0,0
GETI,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,SAMN03009869,"['not collected', 'malpighian tubules', 'adult - early (1 day post eclosion)']",malpighian tubules,not collected,not collected,malpighian tubules,undetermined sex,None,0,0,0,0,0,0,0
GETI,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,SAMN03009870,"['not collected', 'malpighian tubules', 'adult - middle age (3 days post eclosion)']",malpighian tubules,not collected,not collected,malpighian tubules,undetermined sex,None,0,0,0,0,0,0,0
GCZT,GCZT00000000.1,7160,Aedes albopictus,7157.0,Culicidae,7147,Diptera,PRJNA279095,SAMN03447158,"['malpighian tubules', 'female']",malpighian tubules,female,None,malpighian tubules,female,None,0,0,0,0,0,0,0
GBVY,GBVY00000000.1,30069,Anopheles stephensi,7157.0,Culicidae,7147,Diptera,PRJNA253267,SAMN02869674,"['female', 'malpighian tubules', 'adult']",malpighian tubules,female,adult,malpighian tubules,female,adult,0,0,0,0,0,0,1
GGEP,GGEP00000000.1,7386,Sarcophaga peregrina,7381.0,Sarcophagidae,7147,Diptera,PRJNA417222,SAMN07981103,['not applicable'],not applicable,not applicable,None,undetermined tissue,undetermined sex,None,0,0,0,0,0,0,0
GGEP,GGEP00000000.1,7386,Sarcophaga peregrina,7381.0,Sarcophagidae,7147,Diptera,PRJNA417222,SAMN07981104,['not applicable'],not applicable,not applicable,None,undetermined tissue,undetermined sex,None,0,0,0,0,0,0,0
GETN,GETN00000000.1,72366,Scirpophaga incertulas,268499.0,Crambidae,7088,Lepidoptera,PRJNA258113,SAMN03085482,"['not applicable', 'larva']",not applicable,not applicable,larva,undetermined tissue,undetermined sex,larvae,0,0,0,1,0,0,0
GFMJ,GFMJ00000000.1,72491,Triatoma dimidiata,27479.0,Reduviidae,7524,Hemiptera,PRJNA304741,SAMN04317639,"['not applicable', 'eggs, larva 1 to 5 and adusts', 'pooled male and female']",not applicable,not applicable,None,undetermined tissue,undetermined sex,None,0,0,0,0,0,0,0
GFMK,GFMK00000000.1,30077,Meccus pallidipennis,27479.0,Reduviidae,7524,Hemiptera,PRJNA304741,SAMN04317640,"['not applicable', 'eggs, larva 1 to 5 and adusts', 'pooled male and female']",not applicable,not applicable,None,undetermined tissue,undetermined sex,None,0,0,0,0,0,0,0
GFMC,GFMC00000000.1,30076,Triatoma infestans,27479.0,Reduviidae,7524,Hemiptera,PRJNA304741,SAMN04317638,"['not applicable', 'eggs, larva 1 to 5 and adusts', 'pooled male and female']",not applicable,not applicable,None,undetermined tissue,undetermined sex,None,0,0,0,0,0,0,0
GBSB,GBSB00000000.1,50390,Diabrotica virgifera virgifera,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA260164,SAMN03078468,"['not applicable', 'missing']",not applicable,not applicable,missing,undetermined tissue,undetermined sex,undetermined stage,0,0,0,0,0,0,0
GGJZ,GGJZ00000000.1,42296,Colias eurytheme,7114.0,Pieridae,7088,Lepidoptera,PRJNA437326,SAMN08649130,['egg & larvae'],egg & larvae,None,None,egg & larvae,None,None,0,1,0,0,0,0,0
GGKC,GGKC00000000.1,33424,Heliconius cydno,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA437326,SAMN08649132,['egg & larvae'],egg & larvae,None,None,egg & larvae,None,None,0,1,0,0,0,0,0
GGJY,GGJY00000000.1,64459,Pieris rapae,7114.0,Pieridae,7088,Lepidoptera,PRJNA437326,SAMN08649129,['egg & larvae'],egg & larvae,None,None,egg & larvae,None,None,0,1,0,0,0,0,0
GGKB,GGKB00000000.1,76194,Papilio polytes,7143.0,Papilionidae,7088,Lepidoptera,PRJNA437326,SAMN08649131,['egg & larvae'],egg & larvae,None,None,egg & larvae,None,None,0,1,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097921,"['male', 'head horn']",head horn,male,male,head,male,None,0,0,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097922,"['male', 'head horn']",head horn,male,male,head,male,None,0,0,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097923,"['male', 'head horn']",head horn,male,male,head,male,None,0,0,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097927,"['female', 'head horn']",head horn,female,None,head,female,None,0,0,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097928,"['female', 'head horn']",head horn,female,None,head,female,None,0,0,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097929,"['female', 'head horn']",head horn,female,None,head,female,None,0,0,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097924,"['male', 'thorax horn']",thorax horn,male,male,thorax,male,None,0,0,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097925,"['male', 'thorax horn']",thorax horn,male,male,thorax,male,None,0,0,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097926,"['male', 'thorax horn']",thorax horn,male,male,thorax,male,None,0,0,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097930,"['female', 'thorax horn']",thorax horn,female,None,thorax,female,None,0,0,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097931,"['female', 'thorax horn']",thorax horn,female,None,thorax,female,None,0,0,0,0,0,0,0
IADJ,IADJ00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJDB6456,SAMD00097932,"['female', 'thorax horn']",thorax horn,female,None,thorax,female,None,0,0,0,0,0,0,0
GGSD,GGSD00000000.1,51040,Gryllus veletis,6995.0,Gryllidae,6993,Orthoptera,PRJNA479659,SAMN09598203,['whole animal'],whole animal,None,None,whole organism,None,None,0,0,0,0,0,0,0
GELL,GELL00000000.1,115081,Megalopta genalis,77572.0,Halictidae,7399,Hymenoptera,PRJNA282469,SAMN03570372,['whole animal'],whole animal,None,None,whole organism,None,None,0,0,0,0,0,0,0
GGLM,GGLM00000000.1,7368,Haematobia irritans,7366.0,Muscidae,7147,Diptera,PRJNA429442,SAMN08355023,"['whole adult', 'adult']",whole adult,None,adult,whole organism,None,adult,0,0,0,0,0,0,1
GGLM,GGLM00000000.1,7368,Haematobia irritans,7366.0,Muscidae,7147,Diptera,PRJNA429442,SAMN08355024,"['whole adult', 'adult']",whole adult,None,adult,whole organism,None,adult,0,0,0,0,0,0,1
GGLM,GGLM00000000.1,7368,Haematobia irritans,7366.0,Muscidae,7147,Diptera,PRJNA429442,SAMN08355025,"['whole adult', 'adult']",whole adult,None,adult,whole organism,None,adult,0,0,0,0,0,0,1
GGLM,GGLM00000000.1,7368,Haematobia irritans,7366.0,Muscidae,7147,Diptera,PRJNA429442,SAMN08355026,"['whole adult', 'adult']",whole adult,None,adult,whole organism,None,adult,0,0,0,0,0,0,1
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920555,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920556,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920557,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920558,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920559,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920560,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920561,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920562,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920563,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920564,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920565,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GFNP,GFNP00000000.1,29058,Helicoverpa armigera,7100.0,Noctuidae,7088,Lepidoptera,PRJNA385251,SAMN06920566,"['whole insect tissue', 'larvae']",whole insect tissue,None,larvae,whole organism,None,larvae,0,0,0,1,0,0,0
GGPH,GGPH00000000.1,946270,Diceroprocta semicincta,7033.0,Cicadidae,7524,Hemiptera,PRJNA355175,SAMN06067838,"['bacteriome', 'female']",bacteriome,female,None,undetermined tissue,female,None,0,0,0,0,0,0,0
GGPH,GGPH00000000.1,946270,Diceroprocta semicincta,7033.0,Cicadidae,7524,Hemiptera,PRJNA355175,SAMN06067840,"['bacteriome', 'female']",bacteriome,female,None,undetermined tissue,female,None,0,0,0,0,0,0,0
GGPH,GGPH00000000.1,946270,Diceroprocta semicincta,7033.0,Cicadidae,7524,Hemiptera,PRJNA355175,SAMN06067842,"['bacteriome', 'female']",bacteriome,female,None,undetermined tissue,female,None,0,0,0,0,0,0,0
GAOP,GAOP00000000.1,38123,Pachypsylla venusta,1566705.0,Aphalaridae,7524,Hemiptera,PRJNA217831,SAMN02342538,"['pooled males and females', '3rd/4th instar nymphs', 'bacteriome']",bacteriome,pooled males and females,3rd/4th instar nymphs,undetermined tissue,pooled sex,3rd instar larvae & 4th instar larvae,0,0,0,1,0,0,0
GAOP,GAOP00000000.1,38123,Pachypsylla venusta,1566705.0,Aphalaridae,7524,Hemiptera,PRJNA217831,SAMN02342539,"['pooled males and females', '3rd/4th instar nymphs', 'bacteriome']",bacteriome,pooled males and females,3rd/4th instar nymphs,undetermined tissue,pooled sex,3rd instar larvae & 4th instar larvae,0,0,0,1,0,0,0
GAOP,GAOP00000000.1,38123,Pachypsylla venusta,1566705.0,Aphalaridae,7524,Hemiptera,PRJNA217831,SAMN02342540,"['pooled males and females', '3rd/4th instar nymphs', 'bacteriome']",bacteriome,pooled males and females,3rd/4th instar nymphs,undetermined tissue,pooled sex,3rd instar larvae & 4th instar larvae,0,0,0,1,0,0,0
GGPH,GGPH00000000.1,946270,Diceroprocta semicincta,7033.0,Cicadidae,7524,Hemiptera,PRJNA355175,SAMN06067839,"['head/legs/thorax', 'female']",head/legs/thorax,female,None,head & legs & thorax,female,None,1,0,0,0,0,0,0
GGPH,GGPH00000000.1,946270,Diceroprocta semicincta,7033.0,Cicadidae,7524,Hemiptera,PRJNA355175,SAMN06067841,"['head/legs/thorax', 'female']",head/legs/thorax,female,None,head & legs & thorax,female,None,1,0,0,0,0,0,0
GGPH,GGPH00000000.1,946270,Diceroprocta semicincta,7033.0,Cicadidae,7524,Hemiptera,PRJNA355175,SAMN06067843,"['head/legs/thorax', 'female']",head/legs/thorax,female,None,head & legs & thorax,female,None,1,0,0,0,0,0,0
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784527,"['entire individual', 'adults, pupae, first- to third-instar larvae and eggs', 'male and female']",entire individual,male and female,adults,whole organism,pooled sex,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784528,"['entire individual', 'adults, pupae, first- to third-instar larvae and eggs', 'male and female']",entire individual,male and female,adults,whole organism,pooled sex,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784537,"['leg', 'adults', 'male']",leg,male,adults,leg,male,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784538,"['leg', 'adults', 'male']",leg,male,adults,leg,male,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784539,"['leg', 'adults', 'female']",leg,female,adults,leg,female,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784540,"['leg', 'adults', 'female']",leg,female,adults,leg,female,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784541,"['leg', 'adults', 'male']",leg,male,adults,leg,male,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784542,"['leg', 'adults', 'male']",leg,male,adults,leg,male,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784543,"['leg', 'adults', 'female']",leg,female,adults,leg,female,adult,0,0,0,0,0,0,1
GGOB,GGOB00000000.1,153811,Chrysomela lapponica,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA418071,SAMN08784544,"['leg', 'adults', 'female']",leg,female,adults,leg,female,adult,0,0,0,0,0,0,1
GBJC,GBJC00000000.1,6978,Periplaneta americana,6974.0,Blattidae,85823,Blattodea,PRJNA251501,SAMN02834829,"['male', 'testis']",testis,male,male,testes,male,None,0,0,0,0,0,0,0
GFBX,GFBX00000000.1,58604,Hemideina crassidens,108522.0,Anostostomatidae,6993,Orthoptera,PRJNA353021,SAMN06008186,"['testis', 'adult', 'male']",testis,male,adult,testes,male,adult,0,0,0,0,0,0,1
GFBW,GFBW00000000.1,1394545,Hemideina thoracica,108522.0,Anostostomatidae,6993,Orthoptera,PRJNA353021,SAMN06008187,"['testis', 'male']",testis,male,male,testes,male,None,0,0,0,0,0,0,0
GBBQ,GBBQ00000000.1,139651,Teleopsis whitei,139644.0,Diopsidae,7147,Diptera,PRJNA241109,SAMN02688130,"['male', 'testis', 'adult']",testis,male,male,testes,male,None,0,0,0,0,0,0,0
GBBP,GBBP00000000.1,139649,Teleopsis dalmanni,139644.0,Diopsidae,7147,Diptera,PRJNA240197,SAMN02672503,"['male', 'testis', 'adult']",testis,male,male,testes,male,None,0,0,0,0,0,0,0
GBBP,GBBP00000000.1,139649,Teleopsis dalmanni,139644.0,Diopsidae,7147,Diptera,PRJNA240197,SAMN02673372,"['male', 'testis', 'adult']",testis,male,male,testes,male,None,0,0,0,0,0,0,0
GBBP,GBBP00000000.1,139649,Teleopsis dalmanni,139644.0,Diopsidae,7147,Diptera,PRJNA240197,SAMN02673373,"['male', 'testis', 'adult']",testis,male,male,testes,male,None,0,0,0,0,0,0,0
GBBP,GBBP00000000.1,139649,Teleopsis dalmanni,139644.0,Diopsidae,7147,Diptera,PRJNA240197,SAMN02673374,"['male', 'testis', 'adult']",testis,male,male,testes,male,None,0,0,0,0,0,0,0
GBBP,GBBP00000000.1,139649,Teleopsis dalmanni,139644.0,Diopsidae,7147,Diptera,PRJNA240197,SAMN02673377,"['male', 'testis', 'adult']",testis,male,male,testes,male,None,0,0,0,0,0,0,0
GGNV,GGNV00000000.1,7539,Leptinotarsa decemlineata,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA464380,SAMN09083334,['whole individual preps'],whole individual preps,None,None,whole organism,None,None,0,0,0,0,0,0,0
GGNV,GGNV00000000.1,7539,Leptinotarsa decemlineata,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA464380,SAMN09083335,['whole individual preps'],whole individual preps,None,None,whole organism,None,None,0,0,0,0,0,0,0
GGNV,GGNV00000000.1,7539,Leptinotarsa decemlineata,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA464380,SAMN09083336,['whole individual preps'],whole individual preps,None,None,whole organism,None,None,0,0,0,0,0,0,0
GGNV,GGNV00000000.1,7539,Leptinotarsa decemlineata,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA464380,SAMN09083337,['whole individual preps'],whole individual preps,None,None,whole organism,None,None,0,0,0,0,0,0,0
GGNV,GGNV00000000.1,7539,Leptinotarsa decemlineata,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA464380,SAMN09083338,['whole individual preps'],whole individual preps,None,None,whole organism,None,None,0,0,0,0,0,0,0
GGNV,GGNV00000000.1,7539,Leptinotarsa decemlineata,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA464380,SAMN09083339,['whole individual preps'],whole individual preps,None,None,whole organism,None,None,0,0,0,0,0,0,0
GGNV,GGNV00000000.1,7539,Leptinotarsa decemlineata,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA464380,SAMN09083340,['whole individual preps'],whole individual preps,None,None,whole organism,None,None,0,0,0,0,0,0,0
